TRAASERUD Heidi Dyhre,Code paysNOR,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
TRACEY Tyquendo,Code paysJAM,Bobsleigh,Bob à quatre
TRALMAKS Eduards,Code paysLAT,Hockey sur glace,Hommes
TRANCHINA Pietro,Code paysMAR,Ski alpin,Slalom hommesSlalom géant hommes
TRAUBAITE Judita,Code paysLTU,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
TREACY Niall,Code paysGBR,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommes
TREBOUTA Giovanni,Code paysFRA,Patinage de vitesse,5000 m hommes10000 m hommesPoursuite par équipes hommes
TREICHL Markus,Code paysAUT,Bobsleigh,Bob à deux hommesBob à quatre
TREILLE Sacha,Code paysFRA,Hockey sur glace,Hommes
TRESPEUCH Chloe,Code paysFRA,Snowboard,Snowboard cross femmesSnowboard cross par équipes mixtes
TREVISIOL Mario,Code paysGER,Curling,Hommes
TRIVELLATO Alex,Code paysITA,Hockey sur glace,Hommes
TRNKOVA Andrea,Code paysCZE,Hockey sur glace,Femmes
TROCHECK Vincent,Code paysUSA,Hockey sur glace,Hommes
TROCKER Anna,Code paysITA,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
TROTTER Sylvia,Code paysNZL,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
TRUE Alexander,Code paysDEN,Hockey sur glace,Hommes
TRUNZ Felix,Code paysSUI,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
TRUPPE Katharina,Code paysAUT,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
TSCHOFEN David,Code paysLIE,Bobsleigh,Bob à deux hommesBob à quatre
TSCHOFENIG Daniel,Code paysAUT,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommes
TSIBA Michel,Code paysNED,Patinage artistique,Patinage en couple
TSIKLAURI Nino,Code paysGEO,Ski alpin,Slalom femmesSlalom géant femmes
TSIOVOLOU Maria Eleni,Code paysGRE,Ski alpin,Slalom femmesSlalom géant femmes
TSUCHIYA Masae,Code paysJPN,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes50 km classique départ en ligne femmes
TULUS Noora,Code paysFIN,Hockey sur glace,Femmes
TUMLER Thomas,Code paysSUI,Ski alpin,Slalom géant hommes
TUNYTSKA Yulianna,Code paysUKR,Luge,Simple femmesRelais par équipes
TUOMIE Parker,Code paysGER,Hockey sur glace,Hommes
TURKKILA Juulia,Code paysFIN,Patinage artistique,Danse sur glace
TURNBULL Blayre,Code paysCAN,Hockey sur glace,Femmes
TUTINO Kayla,Code paysITA,Hockey sur glace,Femmes
TUUL Teesi,Code paysEST,Ski de fond,"Individuel 10 km libre femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmesSprint classique femmes"
TUZ Jiri,Code paysCZE,Ski de fond,"Individuel 10 km libre hommesRelais 4 x 7,5 km hommesSprint classique hommesSprint libre par équipes hommes"
TWARDOSZ Anna,Code paysPOL,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
TYRODE Mael,Code paysFRA,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
UKITA Rui,Code paysJPN,Hockey sur glace,Femmes
ULBRICHT Leon,Code paysGER,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
ULDAL Martin,Code paysNOR,Biathlon,"20 km individuel hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
ULRICH Caroline,Code paysSUI,Ski alpinisme,Sprint femmes
ULRICHOVA Klara,Code paysCZE,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
UNGURS Edgars,Code paysLAT,Bobsleigh,Bob à quatre
UNTERWEGER Dominic,Code paysAUT,Biathlon,"20 km individuel hommes10 km sprint hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
URNESS Naomi,Code paysCAN,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
URUMOVA Sara,Code paysLTU,Biathlon,"15 km individuel femmes7,5 km sprint femmesRelais 4 x 6 km femmes"
URY Balint,Code paysHUN,Ski alpin,Slalom hommesSlalom géant hommes
VAGUL Kaimar,Code paysEST,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
VAICIULIS Modestas,Code paysLTU,Ski de fond,Individuel 10 km libre hommesSprint classique hommesSprint libre par équipes hommes
VAILLANCOURT Elliot,Code paysCAN,Ski acrobatique,Bosses hommesBosses en parallèle hommes
VAINIKKA Viivi,Code paysFIN,Hockey sur glace,Femmes
VAIPAN-LAW Anastasia,Code paysGBR,Patinage artistique,Patinage en coupleÉpreuve par équipes
VAL Sofia,Code paysESP,Patinage artistique,Danse sur glace
VALAX Enzo,Code paysFRA,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
VALLARIO Nicole,Code paysSUI,Hockey sur glace,Femmes
VALLE Sofia,Code paysITA,Snowboard,Slalom géant parallèle femmes
VALLINI Gianluca,Code paysITA,Hockey sur glace,Hommes
VALNES Erik,Code paysNOR,Ski de fond,Sprint classique hommes
van DAMME Warre,Code paysBEL,Patinage de vitesse sur piste courte,Relais 5000 m hommes
van de BUNT Stijn,Code paysNED,Patinage de vitesse,5000 m hommes10000 m hommesDépart groupé hommesPoursuite par équipes hommes
van ELST Isabelle,Code paysBEL,Patinage de vitesse,500 m femmes1000 m femmes1500 m femmesPoursuite par équipes femmes
van PELT Elin,Code paysISL,Ski alpin,Slalom femmesSlalom géant femmes
van PETEGEM Kelly,Code paysBEL,Bobsleigh,Monobob femmes
van 'T WOUT Jens,Code paysNED,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommesRelais 5000 m hommesRelais par équipes mixtes
van 'T WOUT Melle,Code paysNED,Patinage de vitesse sur piste courte,500 m hommesRelais 5000 m hommesRelais par équipes mixtes
van VREDEN Romy,Code paysNED,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
VANHANEN Sanni,Code paysFIN,Hockey sur glace,Femmes
VANHOUTTE Fran,Code paysBEL,Patinage de vitesse,500 m femmes1000 m femmesDépart groupé femmesPoursuite par équipes femmes
VANISOVA Tereza,Code paysCZE,Hockey sur glace,Femmes
VANKOVA Petra,Code paysCZE,Patinage de vitesse sur piste courte,1500 m femmes
VANREUSEL Kim,Code paysBEL,Ski alpin,Slalom femmes
VARANO Amie,Code paysITA,Hockey sur glace,Femmes
VARIAKOJYTE Meda,Code paysLTU,Patinage artistique,Patinage individuel femmes
VASILEV Konstantin,Code paysBUL,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommes"
VASILJEVS Deniss,Code paysLAT,Patinage artistique,Patinage individuel hommes
VASSILYEV Danil,Code paysKAZ,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
VEDDER Jake,Code paysUSA,Snowboard,Snowboard cross hommes
VEGI Diana Laura,Code paysHUN,Patinage de vitesse sur piste courte,500 m femmes1000 m femmes1500 m femmesRelais par équipes mixtes
VEJMELKA Karel,Code paysCZE,Hockey sur glace,Hommes
VELICER Sophia Tsu,Code paysTPE,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes50 km classique départ en ligne femmesSprint classique femmes
VELZEBOER Michelle,Code paysNED,Patinage de vitesse sur piste courte,500 m femmes1000 m femmes1500 m femmesRelais 3000 m femmesRelais par équipes mixtes
VELZEBOER Xandra,Code paysNED,Patinage de vitesse sur piste courte,500 m femmes1000 m femmes1500 m femmesRelais 3000 m femmesRelais par équipes mixtes
VERBNJAK Paul,Code paysAUT,Ski alpinisme,Sprint hommesRelais mixte
VERDU Joan,Code paysAND,Ski alpin,Slalom géant hommes
VERGINER Alex,Code paysITA,Bobsleigh,À déterminer
VERMEULEN Mika,Code paysAUT,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes
VERSLUIS Matthias,Code paysFIN,Patinage artistique,Danse sur glace
VESA Emilia,Code paysFIN,Hockey sur glace,Femmes
VESTERGAARD JOHANSEN Rasmus,Code paysDEN,Skeleton,HommesPar équipes mixtes
VIANO Richardson,Code paysHAI,Ski alpin,Slalom hommesSlalom géant hommes
VICKTOR Noah,Code paysGER,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
VIDMAR Anton,Code paysSLO,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
VIEL Julien,Code paysCAN,Ski acrobatique,Bosses hommesBosses en parallèle hommes
VIERELA Severi,Code paysFIN,Ski acrobatique,Bosses hommesBosses en parallèle hommes
VIGANTS Raimo,Code paysLAT,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommes
VIGL Maybritt,Code paysITA,Patinage de vitesse,500 m femmes1000 m femmes
VIK Lars Young,Code paysAUS,Ski de fond,Individuel 10 km libre hommesSprint classique hommesSprint libre par équipes hommes
VIKE Oskar Opstad,Code paysNOR,Ski de fond,Sprint classique hommes
VILLIOT Lea,Code paysFRA,Hockey sur glace,Femmes
VILMANIS Sandis,Code paysLAT,Hockey sur glace,Hommes
VINATZER Alex,Code paysITA,Ski alpin,Slalom hommesSlalom géant hommesCombiné alpin par équipes hommes
VINECKI Winter,Code paysUSA,Ski acrobatique,Saut acrobatique femmesSaut acrobatique par équipes mixtes
VINKLARKOVA Tereza,Code paysCZE,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmes"
VIOLETTE Luc,Code paysUSA,Curling,Hommes
VISINTIN Omar,Code paysITA,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
VISSERING Carsten,Code paysUSA,Bobsleigh,Bob à quatre
VITO III Louis Philip,Code paysITA,Snowboard,Snowboard halfpipe hommes
VITTOZZI Lisa,Code paysITA,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
VLADAR Daniel,Code paysCZE,Hockey sur glace,Hommes
VLHOVA Petra,Code paysSVK,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
VOBORNIKOVA Tereza,Code paysCZE,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
VOCETKOVA Linda,Code paysCZE,Hockey sur glace,Femmes
VODAN Nika,Code paysSLO,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
VOETTER Andrea,Code paysITA,Luge,Double femmesRelais par équipes
VOGELE Omar,Code paysSUI,Bobsleigh,Bob à quatre
VOGT Michael,Code paysSUI,Bobsleigh,Bob à deux hommesBob à quatre
VOIGT Maja,Code paysDEN,Bobsleigh,Monobob femmes
VOIGT Svenja,Code paysGER,Hockey sur glace,Femmes
VOIGT Vanessa,Code paysGER,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
VOLFA Estere,Code paysLAT,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
VOLODIN Nikita,Code paysGER,Patinage artistique,Patinage en couple
von ALLMEN Franjo,Code paysSUI,Ski alpin,Descente hommesSuper-G hommesCombiné alpin par équipes hommes
von SIEBENTHAL Xenia,Code paysSUI,Snowboard,Slalom géant parallèle femmes
VONN Lindsey,Code paysUSA,Ski alpin,Descente femmes
VORRE Clara-Marie Holmer,Code paysDEN,Ski alpin,Slalom femmes
VOSTE Mathias,Code paysBEL,Patinage de vitesse,1000 m hommes1500 m hommes
VRHOVNIK Vid,Code paysSLO,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
VUCINIC Pia,Code paysCRO,Ski alpin,Slalom femmesSlalom géant femmes
VUORINEN Lauri,Code paysFIN,Ski de fond,"Relais 4 x 7,5 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes"
VYTRVAL Jan,Code paysCZE,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
WADDELL Kyle,Code paysGBR,Curling,Hommes
WADSAK Meghann,Code paysAUT,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
WAGNER Fabio,Code paysGER,Hockey sur glace,Hommes
WAGNER Monja,Code paysSUI,Hockey sur glace,Femmes
WAJIMA Yumeka,Code paysJPN,Hockey sur glace,Femmes
WALCZYK Dylan,Code paysUSA,Ski acrobatique,Bosses hommesBosses en parallèle hommes
WALDAL Ida,Code paysNOR,Ski alpinisme,Sprint femmesRelais mixte
WALKER Bree,Code paysAUS,Bobsleigh,Bob à deux femmesMonobob femmes
WALLBERG Walter,Code paysSWE,Ski acrobatique,Bosses hommesBosses en parallèle hommes
WALLSTEDT Jesper,Code paysSWE,Hockey sur glace,Hommes
WANG Jingziqian,Code paysCHN,Patinage de vitesse,500 m femmes
WANG Peixuan,Code paysCHN,Luge,Simple femmesRelais par équipes
WANG Qiang,Code paysCHN,Ski de fond,Sprint classique hommesSprint libre par équipes hommes
WANG Rui,Code paysCHN,Curling,Femmes
WANG Shiyue,Code paysCHN,Patinage artistique,Danse sur glaceÉpreuve par équipes
WANG Xindi,Code paysCHN,Ski acrobatique,Saut acrobatique hommesSaut acrobatique par équipes mixtes
WANG Xinran,Code paysCHN,Patinage de vitesse sur piste courte,500 m femmesRelais 3000 m femmesRelais par équipes mixtes
WANG Xinyi,Code paysCHN,Bobsleigh,À déterminer
WANG Xuan,Code paysCHN,Bobsleigh,Bob à deux femmes
WANG Yu,Code paysCHN,Bobsleigh,Bob à deux femmes
WANG Yundi,Code paysCHN,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmesSprint classique femmes"
WANG Zhenhao,Code paysCHN,Curling,Hommes
WANG Ziyang,Code paysCHN,Snowboard,Snowboard halfpipe hommes
WARDROPE Devin,Code paysCAN,Luge,Double hommes
WARMUTH Sophie,Code paysGER,Patinage de vitesse,500 m femmes
WARREN Sarah,Code paysUSA,Patinage de vitesse,500 m femmesPoursuite par équipes femmes
WASEK Pawel,Code paysPOL,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommesPar équipes mixtes
WATABE Akito,Code paysJPN,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
WATANABE Aoi,Code paysJPN,Patinage de vitesse sur piste courte,1000 m femmesRelais 3000 m femmes
WATANABE Keita,Code paysJPN,Patinage de vitesse sur piste courte,1500 m hommesRelais 5000 m hommesRelais par équipes mixtes
WATTS Daryl,Code paysCAN,Hockey sur glace,Femmes
WEBER Anja,Code paysSUI,Ski de fond,"Skiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint classique femmes"
WEIDEL Anna,Code paysGER,Biathlon,À déterminer
WEIDEMANN Isabelle,Code paysCAN,Patinage de vitesse,3000 m femmes5000 m femmesPoursuite par équipes femmes
WEIDLE-WINKELMANN Kira,Code paysGER,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
WEIR Thomas,Code paysRSA,Ski alpin,Slalom hommesSlalom géant hommes
WEISS Emma,Code paysGER,Ski acrobatique,Saut acrobatique femmes
WEISZEWSKI Linda,Code paysPOL,Bobsleigh,Bob à deux femmesMonobob femmes
WEJSE Christian,Code paysDEN,Hockey sur glace,Hommes
WELCKE Lilli,Code paysGER,Hockey sur glace,Femmes
WELCKE Luisa,Code paysGER,Hockey sur glace,Femmes
WELLINGER Andreas,Code paysGER,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
WELLS Amelia,Code paysCAN,Ski de fond,Skiathlon 10 km + 10 km femmes50 km classique départ en ligne femmes
WENDL Tobias,Code paysGER,Luge,Double hommesRelais par équipes
WENDLER Landon,Code paysUSA,Ski acrobatique,Bosses hommesBosses en parallèle hommes
WENG Heidi,Code paysNOR,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmes"
WENG Yangning,Code paysCHN,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
WENGER Livio,Code paysSUI,Patinage de vitesse,1500 m hommesDépart groupé hommes
WENNBERG Alexander,Code paysSWE,Hockey sur glace,Hommes
WENNEMARS Joep,Code paysNED,Patinage de vitesse,500 m hommes1000 m hommes1500 m hommes
WENZEL Jorn,Code paysGER,Bobsleigh,Bob à quatre
WERENSKI Zach,Code paysUSA,Hockey sur glace,Hommes
WERNER Pirmin,Code paysSUI,Ski acrobatique,Saut acrobatique hommesSaut acrobatique par équipes mixtes
WESSELINK Dave,Code paysNED,Bobsleigh,Bob à deux hommesBob à quatre
WESTHOFF Bianca Bakke,Code paysNOR,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
WESTMAN Frida,Code paysSWE,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
WESTON Matt,Code paysGBR,Skeleton,HommesPar équipes mixtes
WETLI Stefanie,Code paysSUI,Hockey sur glace,Femmes
WEY Ivana,Code paysSUI,Hockey sur glace,Femmes
WHEATLEY Kyra,Code paysAUS,Ski acrobatique,Ski cross femmes
WIEDMER Noemie,Code paysSUI,Snowboard,Snowboard cross femmesSnowboard cross par équipes mixtes
WIERER Dorothea,Code paysITA,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
WIEST Fabian,Code paysTHA,Ski alpin,Slalom hommesSlalom géant hommes
WIGGER Nicola,Code paysSUI,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommes"
WIKLUND Ragne,Code paysNOR,Patinage de vitesse,1500 m femmes3000 m femmes5000 m femmesDépart groupé femmes
WIKNER ZIENKIEWICZ Felizia,Code paysSWE,Hockey sur glace,Femmes
WILES Jacqueline,Code paysUSA,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
WILKES Sarah,Code paysCAN,Curling,Femmes
WILLCOX Abbey,Code paysAUS,Ski acrobatique,Saut acrobatique femmesSaut acrobatique par équipes mixtes
WILLIAMS Christania Simone,Code paysAUT,Bobsleigh,Bob à deux femmes
WILLIAMS Xaverri,Code paysTTO,Bobsleigh,Bob à quatre
WILLIAMSON Joshua,Code paysUSA,Bobsleigh,Bob à deux hommesBob à quatre
WILMSMANN Florian,Code paysGER,Ski acrobatique,Ski cross hommes
WILSON Abbey,Code paysAUS,Snowboard,Snowboard cross femmes
WILSON Charlotte,Code paysAUS,Ski acrobatique,Bosses femmesBosses en parallèle femmes
WILSON Eden,Code paysCAN,Bobsleigh,À déterminer
WILSON Tom,Code paysCAN,Hockey sur glace,Hommes
WINN Haley,Code paysUSA,Hockey sur glace,Femmes
WINTERBERGER Abby,Code paysUSA,Ski acrobatique,Freeski halfpipe femmes
WINTERS Cody,Code paysUSA,Snowboard,Slalom géant parallèle hommesSnowboard cross hommes
WISSMANN Kai,Code paysGER,Hockey sur glace,Hommes
WITSCHONKE Selina,Code paysSUI,Curling,Femmes
WOJCIK Andzelika,Code paysPOL,Patinage de vitesse,500 m femmes
WOLF Lara,Code paysAUT,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
WONDERS Hunter,Code paysUSA,Ski de fond,Skiathlon 10 km + 10 km hommes50 km classique départ en ligne hommes
WOO Subeen,Code paysKOR,Snowboard,Snowboard cross femmes
WOODS Cooper,Code paysAUS,Ski acrobatique,Bosses hommesBosses en parallèle hommes
WOZNIAK Michal,Code paysPOL,Patinage artistique,Patinage en coupleÉpreuve par équipes
WRANAA Isabella,Code paysSWE,Curling,Double mixte
WRANAA Rasmus,Code paysSWE,Curling,HommesDouble mixte
WRIGHT Campbell,Code paysUSA,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
WRIGHT Isabella,Code paysUSA,Ski alpin,Descente femmesCombiné alpin par équipes femmes
WU Shaotong,Code paysCHN,Snowboard,Snowboard halfpipe femmes
WU Yu,Code paysCHN,Patinage de vitesse,5000 m hommesDépart groupé hommesPoursuite par équipes hommes
WYATT Marcus,Code paysGBR,Skeleton,HommesPar équipes mixtes
XHEPA Denni,Code paysALB,Ski alpin,Slalom hommesSlalom géant hommesSuper-G hommes
XU Jingtao,Code paysCHN,Curling,Hommes
XU Mengtao,Code paysCHN,Ski acrobatique,Saut acrobatique femmesSaut acrobatique par équipes mixtes
XU Xiaoming,Code paysCHN,Curling,Hommes
XUE Zhiwen,Code paysCHN,Patinage de vitesse,500 m hommes
YABLONSKA Diana,Code paysUKR,Ski acrobatique,Saut acrobatique femmesSaut acrobatique par équipes mixtes
YACHI Sora,Code paysJPN,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.
YAMADA Kazuya,Code paysJPN,Patinage de vitesse,1000 m hommes1500 m hommesDépart groupé hommesPoursuite par équipes hommes
